signalName,t,tWall,value,unit
serial:COM8/motor_angle,4992474,1786326464028,139.37,deg
serial:COM8/phase_u_v,4992474,1786326464028,7.661,V
serial:COM8/phase_v_v,4992474,1786326464028,7.671,V
serial:COM8/phase_w_v,4992474,1786326464028,7.693,V
serial:COM8/motor_angle,4992476,1786326464028,139.42,deg
serial:COM8/phase_u_v,4992476,1786326464028,7.812,V
serial:COM8/phase_v_v,4992476,1786326464028,7.822,V
serial:COM8/phase_w_v,4992476,1786326464028,7.839,V
serial:COM8/motor_angle,4992478,1786326464028,139.44,deg
serial:COM8/phase_u_v,4992478,1786326464028,7.963,V
serial:COM8/phase_v_v,4992478,1786326464028,7.974,V
serial:COM8/phase_w_v,4992478,1786326464028,7.995,V
serial:COM8/motor_angle,4992480,1786326464028,139.35,deg
serial:COM8/phase_u_v,4992480,1786326464028,8.125,V
serial:COM8/phase_v_v,4992480,1786326464028,8.136,V
serial:COM8/phase_w_v,4992480,1786326464028,8.157,V
serial:COM8/motor_angle,4992482,1786326464100,139.42,deg
serial:COM8/phase_u_v,4992482,1786326464100,7.617,V
serial:COM8/phase_v_v,4992482,1786326464100,7.634,V
serial:COM8/phase_w_v,4992482,1786326464100,7.655,V
serial:COM8/motor_angle,4992484,1786326464100,139.37,deg
serial:COM8/phase_u_v,4992484,1786326464100,7.774,V
serial:COM8/phase_v_v,4992484,1786326464100,7.779,V
serial:COM8/phase_w_v,4992484,1786326464100,7.801,V
serial:COM8/motor_angle,4992486,1786326464100,139.35,deg
serial:COM8/phase_u_v,4992486,1786326464100,7.930,V
serial:COM8/phase_v_v,4992486,1786326464100,7.936,V
serial:COM8/phase_w_v,4992486,1786326464100,7.957,V
serial:COM8/motor_angle,4992488,1786326464100,139.39,deg
serial:COM8/phase_u_v,4992488,1786326464100,8.082,V
serial:COM8/phase_v_v,4992488,1786326464100,8.082,V
serial:COM8/phase_w_v,4992488,1786326464100,8.114,V
serial:COM8/motor_angle,4992490,1786326464100,139.39,deg
serial:COM8/phase_u_v,4992490,1786326464100,7.580,V
serial:COM8/phase_v_v,4992490,1786326464100,7.585,V
serial:COM8/phase_w_v,4992490,1786326464100,7.612,V
serial:COM8/motor_angle,4992492,1786326464100,139.42,deg
serial:COM8/phase_u_v,4992492,1786326464100,7.731,V
serial:COM8/phase_v_v,4992492,1786326464100,7.736,V
serial:COM8/phase_w_v,4992492,1786326464100,7.763,V
serial:COM8/motor_angle,4992494,1786326464100,139.37,deg
serial:COM8/phase_u_v,4992494,1786326464100,7.887,V
serial:COM8/phase_v_v,4992494,1786326464100,7.893,V
serial:COM8/phase_w_v,4992494,1786326464100,7.909,V
serial:COM8/motor_angle,4992496,1786326464100,139.35,deg
serial:COM8/phase_u_v,4992496,1786326464100,8.038,V
serial:COM8/phase_v_v,4992496,1786326464100,8.049,V
serial:COM8/phase_w_v,4992496,1786326464100,8.076,V
serial:COM8/motor_angle,4992498,1786326464100,139.37,deg
serial:COM8/phase_u_v,4992498,1786326464100,7.531,V
serial:COM8/phase_v_v,4992498,1786326464100,7.542,V
serial:COM8/phase_w_v,4992498,1786326464100,7.574,V
serial:COM8/motor_angle,4992500,1786326464100,139.37,deg
serial:COM8/phase_u_v,4992500,1786326464100,7.693,V
serial:COM8/phase_v_v,4992500,1786326464100,7.698,V
serial:COM8/phase_w_v,4992500,1786326464100,7.720,V
serial:COM8/motor_angle,4992502,1786326464100,139.35,deg
serial:COM8/phase_u_v,4992502,1786326464100,7.839,V
serial:COM8/phase_v_v,4992502,1786326464100,7.849,V
serial:COM8/phase_w_v,4992502,1786326464100,7.876,V
serial:COM8/motor_angle,4992504,1786326464100,139.37,deg
serial:COM8/phase_u_v,4992504,1786326464100,8.001,V
serial:COM8/phase_v_v,4992504,1786326464100,8.006,V
serial:COM8/phase_w_v,4992504,1786326464100,8.033,V
serial:COM8/motor_angle,4992506,1786326464100,139.31,deg
serial:COM8/phase_u_v,4992506,1786326464100,7.509,V
serial:COM8/phase_v_v,4992506,1786326464100,7.509,V
serial:COM8/phase_w_v,4992506,1786326464100,7.531,V
serial:COM8/motor_angle,4992508,1786326464100,139.35,deg
serial:COM8/phase_u_v,4992508,1786326464100,7.655,V
serial:COM8/phase_v_v,4992508,1786326464100,7.661,V
serial:COM8/phase_w_v,4992508,1786326464100,7.682,V
serial:COM8/motor_angle,4992510,1786326464100,139.37,deg
serial:COM8/phase_u_v,4992510,1786326464100,7.812,V
serial:COM8/phase_v_v,4992510,1786326464100,7.806,V
serial:COM8/phase_w_v,4992510,1786326464100,7.844,V
serial:COM8/motor_angle,4992512,1786326464100,139.39,deg
serial:COM8/phase_u_v,4992512,1786326464100,7.968,V
serial:COM8/phase_v_v,4992512,1786326464100,7.968,V
serial:COM8/phase_w_v,4992512,1786326464100,7.995,V
serial:COM8/motor_angle,4992514,1786326464100,139.37,deg
serial:COM8/phase_u_v,4992514,1786326464100,8.119,V
serial:COM8/phase_v_v,4992514,1786326464100,8.136,V
serial:COM8/phase_w_v,4992514,1786326464100,8.157,V
serial:COM8/motor_angle,4992516,1786326464100,139.37,deg
serial:COM8/phase_u_v,4992516,1786326464100,7.623,V
serial:COM8/phase_v_v,4992516,1786326464100,7.623,V
serial:COM8/phase_w_v,4992516,1786326464100,7.655,V
serial:COM8/motor_angle,4992518,1786326464100,139.39,deg
serial:COM8/phase_u_v,4992518,1786326464100,7.768,V
serial:COM8/phase_v_v,4992518,1786326464100,7.779,V
serial:COM8/phase_w_v,4992518,1786326464100,7.790,V
serial:COM8/motor_angle,4992520,1786326464100,139.37,deg
serial:COM8/phase_u_v,4992520,1786326464100,7.920,V
serial:COM8/phase_v_v,4992520,1786326464100,7.930,V
serial:COM8/phase_w_v,4992520,1786326464100,7.957,V
serial:COM8/motor_angle,4992522,1786326464100,139.39,deg
serial:COM8/phase_u_v,4992522,1786326464100,8.076,V
serial:COM8/phase_v_v,4992522,1786326464100,8.092,V
serial:COM8/phase_w_v,4992522,1786326464100,8.114,V
serial:COM8/motor_angle,4992524,1786326464100,139.37,deg
serial:COM8/phase_u_v,4992524,1786326464100,7.569,V
serial:COM8/phase_v_v,4992524,1786326464100,7.585,V
serial:COM8/phase_w_v,4992524,1786326464100,7.612,V
serial:COM8/motor_angle,4992526,1786326464100,139.39,deg
serial:COM8/phase_u_v,4992526,1786326464100,7.725,V
serial:COM8/phase_v_v,4992526,1786326464100,7.736,V
serial:COM8/phase_w_v,4992526,1786326464100,7.758,V
serial:COM8/motor_angle,4992528,1786326464100,139.37,deg
serial:COM8/phase_u_v,4992528,1786326464100,7.882,V
serial:COM8/phase_v_v,4992528,1786326464100,7.887,V
serial:COM8/phase_w_v,4992528,1786326464100,7.914,V
serial:COM8/motor_angle,4992530,1786326464100,139.42,deg
serial:COM8/phase_u_v,4992530,1786326464100,8.033,V
serial:COM8/phase_v_v,4992530,1786326464100,8.044,V
serial:COM8/phase_w_v,4992530,1786326464100,8.071,V
serial:COM8/motor_angle,4992532,1786326464100,139.39,deg
serial:COM8/phase_u_v,4992532,1786326464100,7.542,V
serial:COM8/phase_v_v,4992532,1786326464100,7.547,V
serial:COM8/phase_w_v,4992532,1786326464100,7.569,V
serial:COM8/motor_angle,4992534,1786326464100,139.39,deg
serial:COM8/phase_u_v,4992534,1786326464100,7.677,V
serial:COM8/phase_v_v,4992534,1786326464100,7.693,V
serial:COM8/phase_w_v,4992534,1786326464100,7.725,V
serial:COM8/motor_angle,4992536,1786326464100,139.39,deg
serial:COM8/phase_u_v,4992536,1786326464100,7.839,V
serial:COM8/phase_v_v,4992536,1786326464100,7.844,V
serial:COM8/phase_w_v,4992536,1786326464100,7.876,V
serial:COM8/motor_angle,4992538,1786326464100,139.39,deg
serial:COM8/phase_u_v,4992538,1786326464100,8.001,V
serial:COM8/phase_v_v,4992538,1786326464100,8.006,V
serial:COM8/phase_w_v,4992538,1786326464100,8.028,V
serial:COM8/motor_angle,4992540,1786326464100,139.37,deg
serial:COM8/phase_u_v,4992540,1786326464100,7.499,V
serial:COM8/phase_v_v,4992540,1786326464100,7.504,V
serial:COM8/phase_w_v,4992540,1786326464100,7.526,V
serial:COM8/motor_angle,4992542,1786326464100,139.37,deg
serial:COM8/phase_u_v,4992542,1786326464100,7.644,V
serial:COM8/phase_v_v,4992542,1786326464100,7.655,V
serial:COM8/phase_w_v,4992542,1786326464100,7.682,V
serial:COM8/motor_angle,4992544,1786326464100,139.42,deg
serial:COM8/phase_u_v,4992544,1786326464100,7.801,V
serial:COM8/phase_v_v,4992544,1786326464100,7.812,V
serial:COM8/phase_w_v,4992544,1786326464100,7.828,V
serial:COM8/motor_angle,4992546,1786326464100,139.37,deg
serial:COM8/phase_u_v,4992546,1786326464100,7.957,V
serial:COM8/phase_v_v,4992546,1786326464100,7.968,V
serial:COM8/phase_w_v,4992546,1786326464100,7.990,V
serial:COM8/motor_angle,4992548,1786326464100,139.42,deg
serial:COM8/phase_u_v,4992548,1786326464100,8.114,V
serial:COM8/phase_v_v,4992548,1786326464100,8.130,V
serial:COM8/phase_w_v,4992548,1786326464100,8.152,V
serial:COM8/motor_angle,4992550,1786326464100,139.39,deg
serial:COM8/phase_u_v,4992550,1786326464100,7.607,V
serial:COM8/phase_v_v,4992550,1786326464100,7.623,V
serial:COM8/phase_w_v,4992550,1786326464100,7.650,V
serial:COM8/motor_angle,4992552,1786326464100,139.39,deg
serial:COM8/phase_u_v,4992552,1786326464100,7.768,V
serial:COM8/phase_v_v,4992552,1786326464100,7.774,V
serial:COM8/phase_w_v,4992552,1786326464100,7.790,V
serial:COM8/motor_angle,4992554,1786326464172,139.39,deg
serial:COM8/phase_u_v,4992554,1786326464172,7.920,V
serial:COM8/phase_v_v,4992554,1786326464172,7.930,V
serial:COM8/phase_w_v,4992554,1786326464172,7.952,V
serial:COM8/motor_angle,4992556,1786326464172,139.37,deg
serial:COM8/phase_u_v,4992556,1786326464172,8.082,V
serial:COM8/phase_v_v,4992556,1786326464172,8.087,V
serial:COM8/phase_w_v,4992556,1786326464172,8.109,V
serial:COM8/motor_angle,4992558,1786326464172,139.37,deg
serial:COM8/phase_u_v,4992558,1786326464172,7.563,V
serial:COM8/phase_v_v,4992558,1786326464172,7.585,V
serial:COM8/phase_w_v,4992558,1786326464172,7.607,V
serial:COM8/motor_angle,4992560,1786326464172,139.39,deg
serial:COM8/phase_u_v,4992560,1786326464172,7.720,V
serial:COM8/phase_v_v,4992560,1786326464172,7.736,V
serial:COM8/phase_w_v,4992560,1786326464172,7.758,V
serial:COM8/motor_angle,4992562,1786326464172,139.35,deg
serial:COM8/phase_u_v,4992562,1786326464172,7.882,V
serial:COM8/phase_v_v,4992562,1786326464172,7.882,V
serial:COM8/phase_w_v,4992562,1786326464172,7.903,V
serial:COM8/motor_angle,4992564,1786326464172,139.39,deg
serial:COM8/phase_u_v,4992564,1786326464172,8.033,V
serial:COM8/phase_v_v,4992564,1786326464172,8.049,V
serial:COM8/phase_w_v,4992564,1786326464172,8.071,V
serial:COM8/motor_angle,4992566,1786326464172,139.37,deg
serial:COM8/phase_u_v,4992566,1786326464172,7.536,V
serial:COM8/phase_v_v,4992566,1786326464172,7.542,V
serial:COM8/phase_w_v,4992566,1786326464172,7.569,V
serial:COM8/motor_angle,4992568,1786326464172,139.33,deg
serial:COM8/phase_u_v,4992568,1786326464172,7.682,V
serial:COM8/phase_v_v,4992568,1786326464172,7.693,V
serial:COM8/phase_w_v,4992568,1786326464172,7.715,V
serial:COM8/motor_angle,4992570,1786326464172,139.42,deg
serial:COM8/phase_u_v,4992570,1786326464172,7.828,V
serial:COM8/phase_v_v,4992570,1786326464172,7.849,V
serial:COM8/phase_w_v,4992570,1786326464172,7.871,V
serial:COM8/motor_angle,4992572,1786326464172,139.42,deg
serial:COM8/phase_u_v,4992572,1786326464172,7.984,V
serial:COM8/phase_v_v,4992572,1786326464172,8.006,V
serial:COM8/phase_w_v,4992572,1786326464172,8.028,V
serial:COM8/motor_angle,4992574,1786326464172,139.39,deg
serial:COM8/phase_u_v,4992574,1786326464172,7.493,V
serial:COM8/phase_v_v,4992574,1786326464172,7.504,V
serial:COM8/phase_w_v,4992574,1786326464172,7.526,V
serial:COM8/motor_angle,4992576,1786326464172,139.37,deg
serial:COM8/phase_u_v,4992576,1786326464172,7.650,V
serial:COM8/phase_v_v,4992576,1786326464172,7.655,V
serial:COM8/phase_w_v,4992576,1786326464172,7.677,V
serial:COM8/motor_angle,4992578,1786326464172,139.42,deg
serial:COM8/phase_u_v,4992578,1786326464172,7.790,V
serial:COM8/phase_v_v,4992578,1786326464172,7.806,V
serial:COM8/phase_w_v,4992578,1786326464172,7.828,V
serial:COM8/motor_angle,4992580,1786326464172,139.37,deg
serial:COM8/phase_u_v,4992580,1786326464172,7.952,V
serial:COM8/phase_v_v,4992580,1786326464172,7.963,V
serial:COM8/phase_w_v,4992580,1786326464172,7.984,V
serial:COM8/motor_angle,4992582,1786326464172,139.44,deg
serial:COM8/phase_u_v,4992582,1786326464172,8.114,V
serial:COM8/phase_v_v,4992582,1786326464172,8.114,V
serial:COM8/phase_w_v,4992582,1786326464172,8.146,V
serial:COM8/motor_angle,4992584,1786326464172,139.39,deg
serial:COM8/phase_u_v,4992584,1786326464172,7.607,V
serial:COM8/phase_v_v,4992584,1786326464172,7.617,V
serial:COM8/phase_w_v,4992584,1786326464172,7.639,V
serial:COM8/motor_angle,4992586,1786326464172,139.46,deg
serial:COM8/phase_u_v,4992586,1786326464172,7.752,V
serial:COM8/phase_v_v,4992586,1786326464172,7.768,V
serial:COM8/phase_w_v,4992586,1786326464172,7.785,V
