signalName,t,tWall,value,unit
serial:COM8/motor_angle,158906,1786321630458,196.70,deg
serial:COM8/phase_u_v,158906,1786321630458,7.866,V
serial:COM8/phase_v_v,158906,1786321630458,7.876,V
serial:COM8/phase_w_v,158906,1786321630458,7.903,V
serial:COM8/motor_angle,158908,1786321630458,196.72,deg
serial:COM8/phase_u_v,158908,1786321630458,8.022,V
serial:COM8/phase_v_v,158908,1786321630458,8.022,V
serial:COM8/phase_w_v,158908,1786321630458,8.049,V
serial:COM8/motor_angle,158910,1786321630458,196.63,deg
serial:COM8/phase_u_v,158910,1786321630458,7.531,V
serial:COM8/phase_v_v,158910,1786321630458,7.542,V
serial:COM8/phase_w_v,158910,1786321630458,7.563,V
serial:COM8/motor_angle,158912,1786321630458,196.66,deg
serial:COM8/phase_u_v,158912,1786321630458,7.677,V
serial:COM8/phase_v_v,158912,1786321630458,7.688,V
serial:COM8/phase_w_v,158912,1786321630458,7.720,V
serial:COM8/motor_angle,158914,1786321630458,196.61,deg
serial:COM8/phase_u_v,158914,1786321630458,7.828,V
serial:COM8/phase_v_v,158914,1786321630458,7.839,V
serial:COM8/phase_w_v,158914,1786321630458,7.866,V
serial:COM8/motor_angle,158916,1786321630458,196.61,deg
serial:COM8/phase_u_v,158916,1786321630458,7.979,V
serial:COM8/phase_v_v,158916,1786321630458,7.990,V
serial:COM8/phase_w_v,158916,1786321630458,8.017,V
serial:COM8/motor_angle,158918,1786321630458,196.66,deg
serial:COM8/phase_u_v,158918,1786321630458,7.499,V
serial:COM8/phase_v_v,158918,1786321630458,7.515,V
serial:COM8/phase_w_v,158918,1786321630458,7.531,V
serial:COM8/motor_angle,158920,1786321630458,196.63,deg
serial:COM8/phase_u_v,158920,1786321630458,7.650,V
serial:COM8/phase_v_v,158920,1786321630458,7.655,V
serial:COM8/phase_w_v,158920,1786321630458,7.688,V
serial:COM8/motor_angle,158922,1786321630458,196.63,deg
serial:COM8/phase_u_v,158922,1786321630458,7.801,V
serial:COM8/phase_v_v,158922,1786321630458,7.801,V
serial:COM8/phase_w_v,158922,1786321630458,7.839,V
serial:COM8/motor_angle,158924,1786321630458,196.68,deg
serial:COM8/phase_u_v,158924,1786321630458,7.947,V
serial:COM8/phase_v_v,158924,1786321630458,7.963,V
serial:COM8/phase_w_v,158924,1786321630458,7.979,V
serial:COM8/motor_angle,158926,1786321630458,196.63,deg
serial:COM8/phase_u_v,158926,1786321630458,8.109,V
serial:COM8/phase_v_v,158926,1786321630458,8.114,V
serial:COM8/phase_w_v,158926,1786321630458,8.141,V
serial:COM8/motor_angle,158928,1786321630458,196.72,deg
serial:COM8/phase_u_v,158928,1786321630458,7.617,V
serial:COM8/phase_v_v,158928,1786321630458,7.623,V
serial:COM8/phase_w_v,158928,1786321630458,7.650,V
serial:COM8/motor_angle,158930,1786321630458,196.59,deg
serial:COM8/phase_u_v,158930,1786321630458,7.763,V
serial:COM8/phase_v_v,158930,1786321630458,7.774,V
serial:COM8/phase_w_v,158930,1786321630458,7.795,V
serial:COM8/motor_angle,158932,1786321630458,196.66,deg
serial:COM8/phase_u_v,158932,1786321630458,7.920,V
serial:COM8/phase_v_v,158932,1786321630458,7.920,V
serial:COM8/phase_w_v,158932,1786321630458,7.952,V
serial:COM8/motor_angle,158934,1786321630458,196.63,deg
serial:COM8/phase_u_v,158934,1786321630458,8.071,V
serial:COM8/phase_v_v,158934,1786321630458,8.082,V
serial:COM8/phase_w_v,158934,1786321630458,8.103,V
serial:COM8/motor_angle,158936,1786321630458,196.70,deg
serial:COM8/phase_u_v,158936,1786321630458,7.585,V
serial:COM8/phase_v_v,158936,1786321630458,7.590,V
serial:COM8/phase_w_v,158936,1786321630458,7.617,V
serial:COM8/motor_angle,158938,1786321630458,196.70,deg
serial:COM8/phase_u_v,158938,1786321630458,7.725,V
serial:COM8/phase_v_v,158938,1786321630458,7.742,V
serial:COM8/phase_w_v,158938,1786321630458,7.768,V
serial:COM8/motor_angle,158940,1786321630458,196.68,deg
serial:COM8/phase_u_v,158940,1786321630458,7.876,V
serial:COM8/phase_v_v,158940,1786321630458,7.887,V
serial:COM8/phase_w_v,158940,1786321630458,7.914,V
serial:COM8/motor_angle,158942,1786321630458,196.70,deg
serial:COM8/phase_u_v,158942,1786321630458,8.033,V
serial:COM8/phase_v_v,158942,1786321630458,8.044,V
serial:COM8/phase_w_v,158942,1786321630458,8.060,V
serial:COM8/motor_angle,158944,1786321630458,196.68,deg
serial:COM8/phase_u_v,158944,1786321630458,7.553,V
serial:COM8/phase_v_v,158944,1786321630458,7.558,V
serial:COM8/phase_w_v,158944,1786321630458,7.585,V
serial:COM8/motor_angle,158946,1786321630458,196.66,deg
serial:COM8/phase_u_v,158946,1786321630458,7.698,V
serial:COM8/phase_v_v,158946,1786321630458,7.704,V
serial:COM8/phase_w_v,158946,1786321630458,7.736,V
serial:COM8/motor_angle,158948,1786321630458,196.70,deg
serial:COM8/phase_u_v,158948,1786321630458,7.844,V
serial:COM8/phase_v_v,158948,1786321630458,7.855,V
serial:COM8/phase_w_v,158948,1786321630458,7.871,V
serial:COM8/motor_angle,158950,1786321630458,196.70,deg
serial:COM8/phase_u_v,158950,1786321630458,8.001,V
serial:COM8/phase_v_v,158950,1786321630458,8.011,V
serial:COM8/phase_w_v,158950,1786321630458,8.038,V
serial:COM8/motor_angle,158952,1786321630458,196.66,deg
serial:COM8/phase_u_v,158952,1786321630458,7.531,V
serial:COM8/phase_v_v,158952,1786321630458,7.531,V
serial:COM8/phase_w_v,158952,1786321630458,7.553,V
serial:COM8/motor_angle,158954,1786321630458,196.68,deg
serial:COM8/phase_u_v,158954,1786321630458,7.671,V
serial:COM8/phase_v_v,158954,1786321630458,7.682,V
serial:COM8/phase_w_v,158954,1786321630458,7.704,V
serial:COM8/motor_angle,158956,1786321630458,196.61,deg
serial:COM8/phase_u_v,158956,1786321630458,7.817,V
serial:COM8/phase_v_v,158956,1786321630458,7.833,V
serial:COM8/phase_w_v,158956,1786321630458,7.849,V
serial:COM8/motor_angle,158958,1786321630458,196.68,deg
serial:COM8/phase_u_v,158958,1786321630458,7.968,V
serial:COM8/phase_v_v,158958,1786321630458,7.974,V
serial:COM8/phase_w_v,158958,1786321630458,8.006,V
serial:COM8/motor_angle,158960,1786321630458,196.68,deg
serial:COM8/phase_u_v,158960,1786321630458,7.499,V
serial:COM8/phase_v_v,158960,1786321630458,7.499,V
serial:COM8/phase_w_v,158960,1786321630458,7.526,V
serial:COM8/motor_angle,158962,1786321630458,196.72,deg
serial:COM8/phase_u_v,158962,1786321630458,7.639,V
serial:COM8/phase_v_v,158962,1786321630458,7.639,V
